Type,Units,Time,Barometric Pressure,Temperature,Humidity,PGB Axial,PGB Normal,PGB Moment,Pitch Angle,cDAQ1Mod1/ai3,cDAQ1Mod2/ai1,cDAQ1Mod2/ai2,cDAQ1Mod2/ai3
Type,US / Metric,Time,PSI / Pascals,F / C,% / %,lbf / N,lbf / N,in.lb / Nm,degrees / degrees, / , / , / , / 
Sing,Metric,251107 15:08:07.825538,   14.000000,  375.000000,  450.000000,   -1.616233,   -1.116973,   -0.092665,  -16.698612,   -0.017391,   -0.032151,  -10.426303,   -0.023132
Sing,Metric,251107 15:08:18.857518,   14.000000,  375.000000,  450.000000,   -1.496319,   -1.043790,   -0.092166,  -15.556483,   -0.017328,   -0.034259,  -10.426303,   -0.024605
Sing,Metric,251107 15:08:31.968873,   14.000000,  375.000000,  450.000000,   -1.407711,   -0.906265,   -0.091067,  -14.645887,   -0.017712,   -0.031409,  -10.426303,   -0.022495
Sing,Metric,251107 15:08:41.672630,   14.000000,  375.000000,  450.000000,   -1.313898,   -0.829885,   -0.087885,  -13.708694,   -0.016966,   -0.033370,  -10.426303,   -0.022779
Sing,Metric,251107 15:08:53.241575,   14.000000,  375.000000,  450.000000,   -1.224585,   -0.784298,   -0.084745,  -12.710811,   -0.017182,   -0.035097,  -10.426303,   -0.023999
Sing,Metric,251107 15:09:10.625993,   14.000000,  375.000000,  450.000000,   -1.086729,   -0.667911,   -0.076712,  -11.693184,   -0.016933,   -0.035631,  -10.426303,   -0.024123
Sing,Metric,251107 15:09:25.724738,   14.000000,  375.000000,  450.000000,   -0.975429,   -0.565483,   -0.069739,  -10.742935,   -0.017936,   -0.035831,  -10.426303,   -0.024832
Sing,Metric,251107 15:09:39.560734,   14.000000,  375.000000,  450.000000,   -0.841774,   -0.473946,   -0.063232,   -9.736172,   -0.017976,   -0.037568,  -10.426303,   -0.024506
Sing,Metric,251107 15:09:49.258091,   14.000000,  375.000000,  450.000000,   -0.725934,   -0.376360,   -0.057278,   -8.720288,   -0.017081,   -0.035067,  -10.426303,   -0.024642
Sing,Metric,251107 15:09:58.753712,   14.000000,  375.000000,  450.000000,   -0.594413,   -0.267077,   -0.050106,   -7.664152,   -0.018078,   -0.037089,  -10.426303,   -0.025384
Sing,Metric,251107 15:10:27.467010,   14.000000,  375.000000,  450.000000,   -0.447951,   -0.068727,   -0.039014,   -6.648038,   -0.016703,   -0.034282,  -10.426303,   -0.022737
Sing,Metric,251107 15:10:43.248886,   14.000000,  375.000000,  450.000000,   -0.318749,    0.030346,   -0.031356,   -5.713359,   -0.018105,   -0.034107,  -10.426303,   -0.023718
Sing,Metric,251107 15:10:55.473784,   14.000000,  375.000000,  450.000000,   -0.214550,    0.099971,   -0.025405,   -4.696949,   -0.017992,   -0.033557,  -10.426303,   -0.024277
Sing,Metric,251107 15:11:08.401200,   14.000000,  375.000000,  450.000000,   -0.096260,    0.177414,   -0.019863,   -3.674585,   -0.017705,   -0.033887,  -10.426303,   -0.024191
Sing,Metric,251107 15:11:19.809453,   14.000000,  375.000000,  450.000000,    0.013543,    0.274306,   -0.013019,   -2.726080,   -0.017443,   -0.032929,  -10.426303,   -0.024491
Sing,Metric,251107 15:11:40.401813,   14.000000,  375.000000,  450.000000,    0.143961,    0.423842,   -0.002766,   -1.731045,   -0.017555,   -0.032847,  -10.426303,   -0.024445
Sing,Metric,251107 15:11:51.968575,   14.000000,  375.000000,  450.000000,    0.245057,    0.522480,    0.003759,   -0.710007,   -0.018809,   -0.032184,  -10.426303,   -0.024592
Sing,Metric,251107 15:12:06.329953,   14.000000,  375.000000,  450.000000,    0.373477,    0.630063,    0.011155,    0.329955,   -0.019165,   -0.034504,  -10.426303,   -0.024251
Sing,Metric,251107 15:12:20.161515,   14.000000,  375.000000,  450.000000,    0.481117,    0.760496,    0.019092,    1.342111,   -0.017015,   -0.033018,  -10.426303,   -0.024342
Sing,Metric,251107 15:12:33.291973,   14.000000,  375.000000,  450.000000,    0.582770,    0.878233,    0.026076,    2.298804,   -0.018439,   -0.031971,  -10.426303,   -0.023990
Sing,Metric,251107 15:12:49.729884,   14.000000,  375.000000,  450.000000,    0.689146,    1.007742,    0.033466,    3.295698,   -0.019283,   -0.034287,  -10.426303,   -0.023618
Sing,Metric,251107 15:13:06.136859,   14.000000,  375.000000,  450.000000,    0.802928,    1.149640,    0.042153,    4.332860,   -0.017795,   -0.031685,  -10.426303,   -0.025965
Sing,Metric,251107 15:13:27.376433,   14.000000,  375.000000,  450.000000,    0.913671,    1.237613,    0.048079,    5.365658,   -0.016422,   -0.036115,  -10.426303,   -0.025120
Sing,Metric,251107 15:13:40.897160,   14.000000,  375.000000,  450.000000,    1.003810,    1.329422,    0.054098,    6.257276,   -0.016734,   -0.034658,  -10.426303,   -0.025075
Sing,Metric,251107 15:13:52.151083,   14.000000,  375.000000,  450.000000,    1.108764,    1.487730,    0.063629,    7.306322,   -0.018406,   -0.033228,  -10.426303,   -0.024949
Sing,Metric,251107 15:14:02.097473,   14.000000,  375.000000,  450.000000,    1.211164,    1.605929,    0.070374,    8.328553,   -0.018497,   -0.032384,  -10.426303,   -0.023262
Sing,Metric,251107 15:14:20.474851,   14.000000,  375.000000,  450.000000,    1.327668,    1.764307,    0.079155,    9.339155,   -0.018757,   -0.034543,  -10.426303,   -0.023883
Sing,Metric,251107 15:14:38.000425,   14.000000,  375.000000,  450.000000,    1.419267,    1.882244,    0.086441,   10.300322,   -0.018226,   -0.033264,  -10.426303,   -0.023439
Sing,Metric,251107 15:14:50.905456,   14.000000,  375.000000,  450.000000,    1.514730,    1.979364,    0.093414,   11.282268,   -0.018552,   -0.033749,  -10.426303,   -0.023428
