Type,Units,Time,Barometric Pressure,Temperature,Humidity,PGB Axial,PGB Normal,PGB Moment,Pitch Angle,cDAQ1Mod1/ai3,cDAQ1Mod2/ai1,cDAQ1Mod2/ai2,cDAQ1Mod2/ai3
Type,US / Metric,Time,PSI / Pascals,F / C,% / %,lbf / N,lbf / N,in.lb / Nm,degrees / degrees, / , / , / , / 
Sing,Metric,251101 08:35:59.710871,   14.000000,  375.000000,  450.000000,   -1.541493,   -4.295217,   -0.287976,  -16.709392,   -0.018312,   -0.034908,  -10.426303,   -0.024828
Sing,Metric,251101 08:36:07.380348,   14.000000,  375.000000,  450.000000,   -1.370510,   -4.015015,   -0.284675,  -15.659094,   -0.017400,   -0.033792,  -10.426303,   -0.025114
Sing,Metric,251101 08:36:18.409946,   14.000000,  375.000000,  450.000000,   -1.341764,   -3.568517,   -0.293094,  -14.657527,   -0.017934,   -0.029825,  -10.426303,   -0.025002
Sing,Metric,251101 08:36:25.547305,   14.000000,  375.000000,  450.000000,   -1.420254,   -3.100491,   -0.283853,  -13.736088,   -0.017157,   -0.033757,  -10.426303,   -0.023310
Sing,Metric,251101 08:36:33.673457,   14.000000,  375.000000,  450.000000,   -1.313783,   -2.747575,   -0.262748,  -12.705440,   -0.018048,   -0.031370,  -10.426303,   -0.024225
Sing,Metric,251101 08:36:42.761187,   14.000000,  375.000000,  450.000000,   -1.143333,   -2.331630,   -0.238245,  -11.662399,   -0.017578,   -0.032450,  -10.426303,   -0.025622
Sing,Metric,251101 08:37:11.457217,   14.000000,  375.000000,  450.000000,   -0.996693,   -2.087115,   -0.223375,  -10.676057,   -0.017712,   -0.034477,  -10.426303,   -0.024841
Sing,Metric,251101 08:37:22.024217,   14.000000,  375.000000,  450.000000,   -0.834120,   -1.726454,   -0.200722,   -9.736795,   -0.017832,   -0.032011,  -10.426303,   -0.025582
Sing,Metric,251101 08:37:29.933248,   14.000000,  375.000000,  450.000000,   -0.677620,   -1.363032,   -0.178251,   -8.705604,   -0.018254,   -0.030493,  -10.426303,   -0.025673
Sing,Metric,251101 08:37:38.849217,   14.000000,  375.000000,  450.000000,   -0.514482,   -0.996437,   -0.155590,   -7.635840,   -0.018673,   -0.032268,  -10.426303,   -0.025715
Sing,Metric,251101 08:38:06.344659,   14.000000,  375.000000,  450.000000,   -0.348916,   -0.542549,   -0.127916,   -6.669114,   -0.018179,   -0.033690,  -10.426303,   -0.023917
Sing,Metric,251101 08:38:22.059631,   14.000000,  375.000000,  450.000000,   -0.203385,   -0.125499,   -0.102630,   -5.722996,   -0.018537,   -0.032739,  -10.426303,   -0.024733
Sing,Metric,251101 08:38:34.318356,   14.000000,  375.000000,  450.000000,   -0.082014,    0.163677,   -0.083334,   -4.698136,   -0.019605,   -0.032553,  -10.426303,   -0.024517
Sing,Metric,251101 08:38:43.034381,   14.000000,  375.000000,  450.000000,    0.054036,    0.547120,   -0.058948,   -3.678704,   -0.018983,   -0.033202,  -10.426303,   -0.025151
Sing,Metric,251101 08:38:53.917208,   14.000000,  375.000000,  450.000000,    0.181000,    0.890802,   -0.038468,   -2.734704,   -0.019299,   -0.033427,  -10.426303,   -0.026773
Sing,Metric,251101 08:39:04.267602,   14.000000,  375.000000,  450.000000,    0.312077,    1.339031,   -0.011945,   -1.730028,   -0.020132,   -0.032745,  -10.426303,   -0.023941
Sing,Metric,251101 08:39:16.329570,   14.000000,  375.000000,  450.000000,    0.427038,    1.685602,    0.009474,   -0.706635,   -0.018622,   -0.033248,  -10.426303,   -0.024879
Sing,Metric,251101 08:39:30.452186,   14.000000,  375.000000,  450.000000,    0.544989,    2.105533,    0.035764,    0.329048,   -0.017406,   -0.034167,  -10.426303,   -0.024877
Sing,Metric,251101 08:39:40.920597,   14.000000,  375.000000,  450.000000,    0.651863,    2.364446,    0.052849,    1.343646,   -0.017246,   -0.037207,  -10.426303,   -0.024231
Sing,Metric,251101 08:39:52.665318,   14.000000,  375.000000,  450.000000,    0.747375,    2.740398,    0.076374,    2.264699,   -0.018762,   -0.034761,  -10.426303,   -0.025165
Sing,Metric,251101 08:40:03.432904,   14.000000,  375.000000,  450.000000,    0.847366,    3.107025,    0.099905,    3.293754,   -0.017827,   -0.035203,  -10.426303,   -0.024500
Sing,Metric,251101 08:40:13.766289,   14.000000,  375.000000,  450.000000,    0.938162,    3.489889,    0.125072,    4.301085,   -0.017297,   -0.033018,  -10.426303,   -0.025335
Sing,Metric,251101 08:40:44.104258,   14.000000,  375.000000,  450.000000,    1.038300,    3.861948,    0.148990,    5.325123,   -0.017843,   -0.031748,  -10.426303,   -0.026263
Sing,Metric,251101 08:40:54.058231,   14.000000,  375.000000,  450.000000,    1.113195,    4.208974,    0.170634,    6.260951,   -0.018152,   -0.034444,  -10.426303,   -0.023923
Sing,Metric,251101 08:41:06.432816,   14.000000,  375.000000,  450.000000,    1.190614,    4.669441,    0.199469,    7.350649,   -0.017462,   -0.033303,  -10.426303,   -0.025124
Sing,Metric,251101 08:41:18.361815,   14.000000,  375.000000,  450.000000,    1.264651,    5.038450,    0.222414,    8.329211,   -0.018027,   -0.035235,  -10.426303,   -0.024489
Sing,Metric,251101 08:41:31.121404,   14.000000,  375.000000,  450.000000,    1.344114,    5.411454,    0.245455,    9.354194,   -0.017254,   -0.033600,  -10.426303,   -0.023918
Sing,Metric,251101 08:41:46.298419,   14.000000,  375.000000,  450.000000,    1.407099,    5.791003,    0.269853,   10.267820,   -0.018276,   -0.032867,  -10.426303,   -0.024314
Sing,Metric,251101 08:41:55.835754,   14.000000,  375.000000,  450.000000,    1.459520,    6.111930,    0.290505,   11.274853,   -0.019289,   -0.036665,  -10.426303,   -0.024927
Sing,Metric,251101 08:42:09.921267,   14.000000,  375.000000,  450.000000,    1.533757,    6.482449,    0.313100,   12.328701,   -0.017708,   -0.035906,  -10.426303,   -0.025214
Sing,Metric,251101 08:42:20.833296,   14.000000,  375.000000,  450.000000,    1.582325,    6.836398,    0.334625,   13.338459,   -0.017526,   -0.031744,  -10.426303,   -0.025206
Sing,Metric,251101 08:42:44.132571,   14.000000,  375.000000,  450.000000,    1.617533,    7.280744,    0.362053,   14.293302,   -0.017945,   -0.031146,  -10.426303,   -0.023855
Sing,Metric,251101 08:42:54.585161,   14.000000,  375.000000,  450.000000,    1.628485,    7.544286,    0.378918,   15.286059,   -0.018901,   -0.031753,  -10.426303,   -0.024682
