Type,Units,Time,Barometric Pressure,Temperature,Humidity,PGB Axial,PGB Normal,PGB Moment,Pitch Angle,cDAQ1Mod1/ai3,cDAQ1Mod2/ai1,cDAQ1Mod2/ai2,cDAQ1Mod2/ai3
Type,US / Metric,Time,PSI / Pascals,F / C,% / %,lbf / N,lbf / N,in.lb / Nm,degrees / degrees, / , / , / , / 
Sing,Metric,251107 17:26:34.625288,   14.000000,  375.000000,  450.000000,   -1.506624,   -5.557042,   -0.294048,  -16.711046,   -0.017979,   -0.033853,  -10.426303,   -0.025183
Sing,Metric,251107 17:26:49.424348,   14.000000,  375.000000,  450.000000,   -1.403341,   -5.127886,   -0.295009,  -15.655800,   -0.019354,   -0.031497,  -10.426303,   -0.024800
Sing,Metric,251107 17:27:00.739348,   14.000000,  375.000000,  450.000000,   -1.377918,   -4.677961,   -0.296073,  -14.690173,   -0.018054,   -0.031721,  -10.426303,   -0.025013
Sing,Metric,251107 17:27:09.784245,   14.000000,  375.000000,  450.000000,   -1.425260,   -4.189611,   -0.287015,  -13.736408,   -0.019396,   -0.033067,  -10.426303,   -0.026005
Sing,Metric,251107 17:27:20.143998,   14.000000,  375.000000,  450.000000,   -1.351292,   -3.657087,   -0.265687,  -12.703907,   -0.016925,   -0.034034,  -10.426303,   -0.025243
Sing,Metric,251107 17:27:31.992403,   14.000000,  375.000000,  450.000000,   -1.209986,   -3.234114,   -0.243503,  -11.701630,   -0.017795,   -0.031316,  -10.426303,   -0.024750
Sing,Metric,251107 17:28:01.235227,   14.000000,  375.000000,  450.000000,   -1.030496,   -2.738303,   -0.224213,  -10.672586,   -0.018009,   -0.033634,  -10.426303,   -0.024829
Sing,Metric,251107 17:28:11.767515,   14.000000,  375.000000,  450.000000,   -0.856035,   -2.237179,   -0.202490,   -9.733258,   -0.017098,   -0.036066,  -10.426303,   -0.024564
Sing,Metric,251107 17:28:23.031877,   14.000000,  375.000000,  450.000000,   -0.686314,   -1.750062,   -0.181547,   -8.705135,   -0.017476,   -0.032964,  -10.426303,   -0.023846
Sing,Metric,251107 17:28:36.120279,   14.000000,  375.000000,  450.000000,   -0.514167,   -1.218584,   -0.158718,   -7.657500,   -0.017292,   -0.033102,  -10.426303,   -0.023789
Sing,Metric,251107 17:28:47.504606,   14.000000,  375.000000,  450.000000,   -0.338636,   -0.629391,   -0.133938,   -6.634475,   -0.017492,   -0.035137,  -10.426303,   -0.023971
Sing,Metric,251107 17:29:00.489199,   14.000000,  375.000000,  450.000000,   -0.178104,   -0.068485,   -0.110113,   -5.713487,   -0.019377,   -0.035693,  -10.426303,   -0.023894
Sing,Metric,251107 17:29:14.831883,   14.000000,  375.000000,  450.000000,   -0.029087,    0.451659,   -0.088177,   -4.692616,   -0.017424,   -0.035532,  -10.426303,   -0.024992
Sing,Metric,251107 17:29:25.304327,   14.000000,  375.000000,  450.000000,    0.116441,    0.997681,   -0.064274,   -3.713169,   -0.017876,   -0.038277,  -10.426303,   -0.025130
Sing,Metric,251107 17:29:38.248297,   14.000000,  375.000000,  450.000000,    0.250728,    1.526250,   -0.041461,   -2.712403,   -0.017308,   -0.035823,  -10.426303,   -0.026245
Sing,Metric,251107 17:29:55.144482,   14.000000,  375.000000,  450.000000,    0.390142,    2.078504,   -0.017572,   -1.721715,   -0.016077,   -0.036833,  -10.426303,   -0.025707
Sing,Metric,251107 17:30:04.072070,   14.000000,  375.000000,  450.000000,    0.516385,    2.588752,    0.005067,   -0.701248,   -0.017561,   -0.035875,  -10.426303,   -0.026389
Sing,Metric,251107 17:30:14.168001,   14.000000,  375.000000,  450.000000,    0.637409,    3.059489,    0.025752,    0.334737,   -0.018649,   -0.032196,  -10.426303,   -0.026090
Sing,Metric,251107 17:30:32.912351,   14.000000,  375.000000,  450.000000,    0.757994,    3.581631,    0.050187,    1.339138,   -0.017764,   -0.038260,  -10.426303,   -0.025838
Sing,Metric,251107 17:30:41.624696,   14.000000,  375.000000,  450.000000,    0.845541,    3.995432,    0.070090,    2.264648,   -0.019785,   -0.033522,  -10.426303,   -0.024751
Sing,Metric,251107 17:30:53.352731,   14.000000,  375.000000,  450.000000,    0.948674,    4.471536,    0.094156,    3.304592,   -0.018192,   -0.032841,  -10.426303,   -0.026938
Sing,Metric,251107 17:31:07.152209,   14.000000,  375.000000,  450.000000,    1.052478,    4.986141,    0.120433,    4.335484,   -0.017714,   -0.032283,  -10.426303,   -0.025198
Sing,Metric,251107 17:31:26.424249,   14.000000,  375.000000,  450.000000,    1.147245,    5.447613,    0.143931,    5.336440,   -0.018155,   -0.033113,  -10.426303,   -0.026070
Sing,Metric,251107 17:31:38.696610,   14.000000,  375.000000,  450.000000,    1.228409,    5.887995,    0.164263,    6.265773,   -0.018088,   -0.035258,  -10.426303,   -0.026000
Sing,Metric,251107 17:31:50.336621,   14.000000,  375.000000,  450.000000,    1.313559,    6.383415,    0.187505,    7.316241,   -0.016715,   -0.034239,  -10.426303,   -0.024816
Sing,Metric,251107 17:31:59.373179,   14.000000,  375.000000,  450.000000,    1.390227,    6.824279,    0.210011,    8.339685,   -0.019546,   -0.034466,  -10.426303,   -0.023782
Sing,Metric,251107 17:32:33.455852,   14.000000,  375.000000,  450.000000,    1.478657,    7.334460,    0.236982,    9.349106,   -0.018978,   -0.031932,  -10.426303,   -0.026028
